RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,SurveyIndexArea
HH,I5034 ,2,NL,64T2 ,MRN2,4069.422534,,,748781,2019NL061,2019,4,19,5,,13,n,51.68633,3.18683,,,32,,,,,R,2,,,1001,,,,,,,,,,,,,,,,,,,,,,9.76,9.69,33.46,33.49,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2,3046.381196,,,748782,2019NL062,2019,4,19,7,,10,d,51.82,3.60367,,,27,,,,,R,2,,,460,,,,,,,,,,,,,,,,,,,,,,9.43,9.45,33.07,32.92,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3880.342927,,,10033370,2021NL5400121,2021,4,19,10,,12,d,52.25517,4.25733,,,19,  ,,,,R,2,,,1148,,,,,,,,,,,,,,,,,,,,,,7.65,7.65,31.12,31.23,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3539.527724,,,10033371,2021NL5400122,2021,4,19,12,,12,d,52.7535,4.23767,,,24,  ,,,,R,2,,,796,,,,,,,,,,,,,,,,,,,,,,7.92,7.81,34.84,34.85,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3531.911741,,,10033372,2021NL5400123,2021,4,19,15,,11,d,53.13683,4.44267,,,29,  ,,,,R,2,,,783,,,,,,,,,,,,,,,,,,,,,,7.79,7.6,33.69,34.03,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3095.135163,,,10033373,2021NL5400124,2021,4,19,16,,11,d,53.33633,4.60417,,,26,  ,,,,R,2,,,803,,,,,,,,,,,,,,,,,,,,,,7.71,7.67,33.99,34.01,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4416.127274,,,10033369,2021NL5400125,2021,4,19,18,,15,d,53.667,4.838,,,32,  ,,,,R,2,,,1086,,,,,,,,,,,,,,,,,,,,,,7.33,6.67,34.33,34.28,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3389.492874,,,10033374,2021NL5400126,2021,4,19,19,,12,d,53.75167,5.242,,,33,  ,,,,R,2,,,896,,,,,,,,,,,,,,,,,,,,,,7.38,7.35,34.43,34.4,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3402.820843,,,10033375,2021NL5400127,2021,4,19,21,,12,n,53.76833,5.735,,,29,  ,,,,R,2,,,887,,,,,,,,,,,,,,,,,,,,,,7.37,7.31,34.11,34.16,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4130.908741,,,10033376,2021NL5400128,2021,4,19,23,,13,n,53.75067,6.318,,,25,  ,,,,R,2,,,940,,,,,,,,,,,,,,,,,,,,,,7.3,6.93,31.66,32.19,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3623.303528,,,10033377,2021NL5400129,2021,4,20,0,,12,n,53.8185,6.72083,,,22,  ,,,,R,2,,,860,,,,,,,,,,,,,,,,,,,,,,7.09,7,31.48,31.67,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3320.568236,,,10033378,2021NL5400130,2021,4,20,2,,11,n,53.88767,7.22133,,,25,  ,,,,R,2,,,810,,,,,,,,,,,,,,,,,,,,,,6.89,6.77,31.18,31.39,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3334.277003,,,10033379,2021NL5400131,2021,4,20,4,,11,n,54.2575,7.61683,,,40,  ,,,,R,2,,,801,,,,,,,,,,,,,,,,,,,,,,7.52,5.43,31.19,32.83,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3979.350695,,,10033381,2021NL5400133,2021,4,20,9,,13,d,55.25533,7.62333,,,25,  ,,,,R,2,,,919,,,,,,,,,,,,,,,,,,,,,,7.43,6.23,31.61,32.97,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3234.126838,,,10033382,2021NL5400134,2021,4,20,11,,11,d,55.67467,7.42533,,,19,  ,,,,R,2,,,781,,,,,,,,,,,,,,,,,,,,,,6.57,6.52,33.05,33.03,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3005.647372,,,10033383,2021NL5400135,2021,4,20,12,,10,d,55.75217,7.22433,,,31,  ,,,,R,2,,,743,,,,,,,,,,,,,,,,,,,,,,6.08,5.85,33.53,33.67,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3844.167011,,,10033384,2021NL5400136,2021,4,20,13,,13,d,55.75133,6.75167,,,37,  ,,,,R,2,,,967,,,,,,,,,,,,,,,,,,,,,,6.9,5.71,34.15,34.46,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,2929.106751,,,10033385,2021NL5400137,2021,4,20,15,,10,d,55.74267,6.2335,,,46,  ,,,,R,2,,,769,,,,,,,,,,,,,,,,,,,,,,6.87,5.64,34.74,34.69,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3303.051477,,,10033386,2021NL5400138,2021,4,20,16,,11,d,55.68867,5.75383,,,51,  ,,,,R,2,,,820,,,,,,,,,,,,,,,,,,,,,,7.4,5.84,34.51,34.62,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4483.528716,,,10033387,2021NL5400139,2021,4,20,18,,14,d,55.5595,5.322,,,49,  ,,,,R,2,,,1011,,,,,,,,,,,,,,,,,,,,,,6.86,5.83,34.31,34.6,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3066.19443,,,10033388,2021NL5400140,2021,4,20,19,,10,d,55.341,4.97533,,,49,  ,,,,R,2,,,769,,,,,,,,,,,,,,,,,,,,,,7.29,5.89,34.65,34.54,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,2925.679559,,,10033389,2021NL5400141,2021,4,20,20,,10,d,55.25933,5.22017,,,42,  ,,,,R,2,,,750,,,,,,,,,,,,,,,,,,,,,,6.86,6.08,34.55,34.5,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3681.184992,,,10033390,2021NL5400143,2021,4,20,23,,11,n,55.23933,6.2545,,,48,  ,,,,R,2,,,836,,,,,,,,,,,,,,,,,,,,,,6.67,5.82,34.12,34.39,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3430.999977,,,10033391,2021NL5400144,2021,4,21,1,,10,n,55.05833,6.805,,,38,  ,,,,R,2,,,769,,,,,,,,,,,,,,,,,,,,,,6.8,6,33.97,34.14,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3926.419619,,,10033392,2021NL5400145,2021,4,21,2,,12,n,54.991,7.19067,,,31,  ,,,,R,2,,,909,,,,,,,,,,,,,,,,,,,,,,6.4,6.04,33.47,33.66,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3984.681883,,,10033393,2021NL5400146,2021,4,21,3,,12,n,54.74033,7.15017,,,30,  ,,,,R,2,,,878,,,,,,,,,,,,,,,,,,,,,,6.82,5.78,32.1,33.06,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3835.027833,,,10033394,2021NL5400147,2021,4,21,5,,14,n,54.33383,7.13967,,,41,  ,,,,R,2,,,990,,,,,,,,,,,,,,,,,,,,,,7.78,5.87,33.2,33.47,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3985.82428,,,10033395,2021NL5400148,2021,4,21,6,,13,d,54.35283,6.975,,,40,  ,,,,R,2,,,957,,,,,,,,,,,,,,,,,,,,,,6.12,5.94,33.14,33.3,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4463.346363,,,10033396,2021NL5400149,2021,4,21,8,,14,d,54.65867,6.619,,,40,  ,,,,R,2,,,1324,,,,,,,,,,,,,,,,,,,,,,7.36,5.94,33.74,33.79,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3354.840155,,,10033397,2021NL5400150,2021,4,21,9,,10,d,54.65417,6.318,,,41,  ,,,,R,2,,,971,,,,,,,,,,,,,,,,,,,,,,6.91,6.16,33.47,33.91,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,5420.294526,,,10033398,2021NL5400151,2021,4,21,11,,17,d,54.25433,6.11733,,,40,  ,,,,R,2,,,1619,,,,,,,,,,,,,,,,,,,,,,7.83,6.55,33.36,34.13,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,5435.907289,,,10033399,2021NL5400152,2021,4,21,13,,17,d,54.28783,5.68483,,,40,  ,,,,R,2,,,1585,,,,,,,,,,,,,,,,,,,,,,8.13,6.49,33.7,34.47,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,5009.412287,,,10033400,2021NL5400153,2021,4,21,15,,16,d,54.61683,5.6095,,,44,  ,,,,R,2,,,1548,,,,,,,,,,,,,,,,,,,,,,8.06,6.13,33.81,34.31,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3046.012078,,,10033401,2021NL5400154,2021,4,21,16,,10,d,54.617,5.30583,,,46,  ,,,,R,2,,,1027,,,,,,,,,,,,,,,,,,,,,,7.32,6.14,34.41,34.48,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3498.782219,,,10033402,2021NL5400155,2021,4,21,18,,11,d,54.33583,5.15317,,,45,  ,,,,R,2,,,1065,,,,,,,,,,,,,,,,,,,,,,7.74,6.44,34.4,34.47,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,5295.011619,,,10033403,2021NL5400156,2021,4,21,19,,17,d,54.32417,4.8365,,,46,  ,,,,R,2,,,1606,,,,,,,,,,,,,,,,,,,,,,7.21,6.56,34.47,34.54,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4346.821836,,,10033404,2021NL5400157,2021,4,21,21,,13,n,54.63867,4.66783,,,48,  ,,,,R,2,,,1219,,,,,,,,,,,,,,,,,,,,,,7.06,6.22,34.6,34.61,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3177.768569,,,10033405,2021NL5400158,2021,4,21,22,,11,n,54.651,4.323,,,50,  ,,,,R,2,,,1062,,,,,,,,,,,,,,,,,,,,,,6.95,6.17,34.55,34.61,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3866.634159,,,10033406,2021NL5400159,2021,4,22,0,,12,n,54.33433,4.15733,,,50,  ,,,,R,2,,,1142,,,,,,,,,,,,,,,,,,,,,,7.32,6.37,34.58,34.56,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3060.863243,,,10033407,2021NL5400160,2021,4,22,1,,10,n,54.24133,3.759,,,44,  ,,,,R,2,,,981,,,,,,,,,,,,,,,,,,,,,,6.81,6.36,34.43,34.4,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,2705.577674,,,10033408,2021NL5400161,2021,4,22,3,,10,n,54.158,3.32267,,,43,  ,,,,R,2,,,963,,,,,,,,,,,,,,,,,,,,,,7.6,7.16,34.27,34.64,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3661.764238,,,10033409,2021NL5400162,2021,4,22,4,,11,n,53.87317,3.32367,,,44,  ,,,,R,2,,,1096,,,,,,,,,,,,,,,,,,,,,,7.08,6.75,34.44,34.49,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4024.665789,,,10033410,2021NL5400163,2021,4,22,6,,13,n,53.7225,3.77283,,,39,  ,,,,R,2,,,1244,,,,,,,,,,,,,,,,,,,,,,6.9,6.58,34.47,34.47,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4566.542922,,,10033411,2021NL5400164,2021,4,22,7,,14,d,53.60067,4.04017,,,37,  ,,,,R,2,,,1354,,,,,,,,,,,,,,,,,,,,,,7.22,6.66,34.5,34.55,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4099.302415,,,10033427,2021NL5400165,2021,4,22,8,,13,d,53.32533,3.83383,,,29,  ,,,,R,2,,,1275,,,,,,,,,,,,,,,,,,,,,,7.14,7.13,34.28,34.28,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4018.953803,,,10033412,2021NL5400166,2021,4,22,10,,14,d,53.2525,3.2405,,,28,  ,,,,R,2,,,1264,,,,,,,,,,,,,,,,,,,,,,7.14,7.06,34.17,34.17,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4643.845141,,,10033413,2021NL5400167,2021,4,22,11,,15,d,53.15633,2.92533,,,36,  ,,,,R,2,,,1092,,,,,,,,,,,,,,,,,,,,,,7.43,7.17,34.13,34.13,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3329.326615,,,10033414,2021NL5400168,2021,4,22,13,,11,d,52.82567,2.9265,,,36,  ,,,,R,2,,,1083,,,,,,,,,,,,,,,,,,,,,,7.46,7.45,34.36,34.51,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3352.174562,,,10033415,2021NL5400169,2021,4,22,14,,11,d,52.75033,3.23867,,,29,  ,,,,R,2,,,1115,,,,,,,,,,,,,,,,,,,,,,8.07,7.94,34.98,34.98,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,2921.871568,,,10033416,2021NL5400170,2021,4,22,15,,10,d,52.65017,3.61917,,,29,  ,,,,R,2,,,1171,,,,,,,,,,,,,,,,,,,,,,8.34,8.08,35.09,35.1,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,2792.019071,,,10033417,2021NL5400271,2021,4,22,17,,10,d,52.32433,3.6055,,,28,  ,,,,R,2,,,1143,,,,,,,,,,,,,,,,,,,,,,8.07,8.02,34.97,34.97,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3637.773894,,,10033418,2021NL5400272,2021,4,22,18,,13,d,52.243,3.286,,,30,  ,,,,R,2,,,1280,,,,,,,,,,,,,,,,,,,,,,7.96,7.96,34.84,34.85,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3349.508968,,,10033419,2021NL5400273,2021,4,22,20,,11,d,52.23783,2.80167,,,41,  ,,,,R,2,,,1010,,,,,,,,,,,,,,,,,,,,,,8.1,8.11,35,35,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3317.902642,,,10033420,2021NL5400274,2021,4,22,21,,11,n,52.10967,2.53917,,,46,  ,,,,R,2,,,758,,,,,,,,,,,,,,,,,,,,,,8.01,8.03,34.87,34.88,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3550.190099,,,10033421,2021NL5400275,2021,4,22,22,,11,n,51.8265,2.35967,,,46,  ,,,,R,2,,,672,,,,,,,,,,,,,,,,,,,,,,8.1,8.2,34.83,34.87,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3115.317515,,,10033422,2021NL5400276,2021,4,23,1,,10,n,51.424,2.41883,,,26,  ,,,,R,2,,,853,,,,,,,,,,,,,,,,,,,,,,8.49,8.39,32.81,34.01,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,2804.204643,,,10033423,2021NL5400277,2021,4,23,2,,10,n,51.35933,2.6695,,,28,  ,,,,R,2,,,699,,,,,,,,,,,,,,,,,,,,,,8.38,8.2,31.79,33.05,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3716.21851,,,10033424,2021NL5400278,2021,4,23,4,,12,n,51.6395,3.26883,,,33,  ,,,,R,2,,,670,,,,,,,,,,,,,,,,,,,,,,8.1,8.02,32.67,32.86,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3009.455363,,,10033425,2021NL5400279,2021,4,23,6,,11,d,51.82233,3.63367,,,25,  ,,,,R,2,,,628,,,,,,,,,,,,,,,,,,,,,,7.86,7.9,31.52,31.62,,,500,,,,,,,,
HH,I5034 ,2,NO,58D4,MRN2 ,1377.76,,,242,MIK221,2021,4,20,12,,15,d,56.38,7.02,,,37.34,,,,,R,,,,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,
HH,I5034 ,2,NO,58D4,MRN2 ,1370.97,,,248,MIK230,2021,4,20,20,,12,n,56.1,7.53,,,24.35,,,,,R,,,,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,
HH,I5034 ,2,NO,58D4,MRN2 ,701.46,,,258,MIK241,2021,4,21,9,,6,d,55.19,7.39,,,23.41,,,,,R,,,,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,
HH,I5034 ,2,NO,58D4,MRN2 ,528.71,,,261,MIK243,2021,4,21,12,,5,d,55.19,8.13,,,14.55,,,,,R,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3888.178127,,,10057754,2022NL5400151,2022,4,21,6,,13,d,52.334,3.61883,,,30,  ,,,,R,2,,,1435,,,,,,,,,,,,,,,,,,,,,,9.33,9.33,34.59,34.59,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3322.4476,,,10057755,2022NL5400152,2022,4,21,8,,11,d,52.26267,3.25267,,,33,  ,,,,R,2,,,995,,,,,,,,,,,,,,,,,,,,,,9.48,9.46,34.59,34.58,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4197.866821,,,10057756,2022NL5400153,2022,4,21,9,,14,d,52.228,2.8005,,,42,  ,,,,R,2,,,1618,,,,,,,,,,,,,,,,,,,,,,9.58,9.53,34.93,34.9,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3367.153317,,,10057757,2022NL5400154,2022,4,21,11,,11,d,52.11767,2.35567,,,52,  ,,,,R,2,,,1630,,,,,,,,,,,,,,,,,,,,,,9.58,9.43,34.88,34.88,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3326.918172,,,10057753,2022NL5400155,2022,4,21,12,,10,d,51.787,2.32,,,45,  ,,,,R,2,,,1578,,,,,,,,,,,,,,,,,,,,,,9.7,9.71,34.85,34.84,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4267.770305,,,10057759,2022NL5400156,2022,4,21,14,,13,d,51.443,2.42683,,,36,  ,,,,R,2,,,1219,,,,,,,,,,,,,,,,,,,,,,10.26,10.18,34.54,34.53,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3253.763362,,,10057760,2022NL5400157,2022,4,21,15,,11,d,51.36483,2.63883,,,31,  ,,,,R,2,,,1460,,,,,,,,,,,,,,,,,,,,,,10.43,10.37,33.4,33.57,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,2938.791265,,,10057761,2022NL5400158,2022,4,21,17,,11,d,51.635,3.2475,,,31,  ,,,,R,2,,,1467,,,,,,,,,,,,,,,,,,,,,,9.91,9.9,32.73,32.73,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3947.921221,,,10057762,2022NL5400159,2022,4,21,18,,15,d,51.81117,3.57583,,,28,  ,,,,R,2,,,1643,,,,,,,,,,,,,,,,,,,,,,9.76,9.76,32.66,32.68,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3489.890831,,,10057763,2022NL5400162,2022,4,25,18,,11,d,52.74517,4.24867,,,25,  ,,,,R,2,,,874,,,,,,,,,,,,,,,,,,,,,,9.88,9.88,34.01,34.02,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3301.720404,,,10057764,2022NL5400163,2022,4,25,20,,11,d,53.084,4.39783,,,28,  ,,,,R,2,,,687,,,,,,,,,,,,,,,,,,,,,,10.01,9.32,32.58,34.1,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3199.710086,,,10057765,2022NL5400164,2022,4,25,21,,10,n,53.31667,4.61833,,,26,  ,,,,R,2,,,777,,,,,,,,,,,,,,,,,,,,,,9.59,9.6,33.2,33.21,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3029.01553,,,10057766,2022NL5400165,2022,4,25,23,,10,n,53.6715,4.862,,,33,  ,,,,R,2,,,791,,,,,,,,,,,,,,,,,,,,,,9.06,8.18,33.56,33.97,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3149.314551,,,10057767,2022NL5400166,2022,4,26,0,,11,n,53.752,5.23567,,,34,  ,,,,R,2,,,1038,,,,,,,,,,,,,,,,,,,,,,9.26,8.64,32.94,33.51,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3261.078843,,,10057768,2022NL5400167,2022,4,26,2,,10,n,53.75633,5.732,,,30,  ,,,,R,2,,,1182,,,,,,,,,,,,,,,,,,,,,,8.92,8.8,33.02,33.15,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3554.510912,,,10057769,2022NL5400168,2022,4,26,3,,11,n,53.75017,6.25367,,,27,  ,,,,R,2,,,1366,,,,,,,,,,,,,,,,,,,,,,8.74,8.76,32.76,32.77,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,2826.214142,,,10057770,2022NL5400169,2022,4,26,5,,10,n,53.82,6.7085,,,23,  ,,,,R,2,,,1114,,,,,,,,,,,,,,,,,,,,,,8.7,8.7,32.42,32.42,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,5465.883519,,,10057772,2022NL5400171,2022,4,26,9,,16,d,54.2495,7.62,,,42,  ,,,,R,2,,,1908,,,,,,,,,,,,,,,,,,,,,,8.71,7.62,30.66,33.75,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4815.618546,,,10057773,2022NL5400172,2022,4,26,11,,14,d,54.725,7.52767,,,25,  ,,,,R,2,,,1616,,,,,,,,,,,,,,,,,,,,,,8.36,8.09,31.24,31.46,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3455.751919,,,10057777,2022NL5400176,2022,4,26,19,,10,d,56.14483,7.6285,,,31,  ,,,,R,2,,,1080,,,,,,,,,,,,,,,,,,,,,,8.55,6.28,32.06,33.87,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3615.879669,,,10057778,2022NL5400177,2022,4,26,20,,11,d,56.25133,7.2745,,,32,  ,,,,R,2,,,1056,,,,,,,,,,,,,,,,,,,,,,8.9,6.39,33.14,33.98,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4375.470442,,,10057781,2022NL5400180,2022,4,27,1,,14,n,55.75417,6.735,,,38,  ,,,,R,2,,,1187,,,,,,,,,,,,,,,,,,,,,,8.71,6.45,32.63,33.76,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3087.945794,,,10057782,2022NL5400181,2022,4,27,2,,10,n,55.75183,6.27783,,,46,  ,,,,R,2,,,935,,,,,,,,,,,,,,,,,,,,,,8.73,6.64,33.23,34.43,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4812.367221,,,10057785,2022NL5400184,2022,4,27,7,,16,d,55.33367,4.94133,,,48,  ,,,,R,2,,,1557,,,,,,,,,,,,,,,,,,,,,,8.35,6.95,34.59,34.65,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4046.680214,,,10057786,2022NL5400185,2022,4,27,8,,13,d,55.25233,5.23883,,,41,  ,,,,R,2,,,1257,,,,,,,,,,,,,,,,,,,,,,8.4,7.09,34.59,34.57,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3995.878263,,,10057789,2022NL5400188,2022,4,27,12,,13,d,55.24883,6.697,,,42,  ,,,,R,2,,,1088,,,,,,,,,,,,,,,,,,,,,,9.3,6.72,32.46,34.25,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3590.275486,,,10057791,2022NL5400190,2022,4,27,15,,12,d,54.74733,7.11283,,,31,  ,,,,R,2,,,1175,,,,,,,,,,,,,,,,,,,,,,9.06,7.37,31.65,33.16,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3733.33378,,,10057792,2022NL5400191,2022,4,27,18,,14,d,54.32967,7.14767,,,41,  ,,,,R,2,,,693,,,,,,,,,,,,,,,,,,,,,,8.5,7.24,32.54,33.86,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3044.459324,,,10057793,2022NL5400192,2022,4,27,19,,11,d,54.34017,6.8445,,,39,  ,,,,R,2,,,794,,,,,,,,,,,,,,,,,,,,,,8.3,7.61,33.8,34.19,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3222.46936,,,10057794,2022NL5400193,2022,4,27,20,,11,n,54.65517,6.65233,,,40,  ,,,,R,2,,,960,,,,,,,,,,,,,,,,,,,,,,9.24,7.16,33.59,34.28,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,4166.979234,,,10057795,2022NL5400194,2022,4,27,21,,13,n,54.655,6.33,,,41,  ,,,,R,2,,,1285,,,,,,,,,,,,,,,,,,,,,,8.57,7.51,34.24,34.39,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3898.744933,,,10057796,2022NL5400195,2022,4,27,23,,13,n,54.2785,6.09783,,,40,  ,,,,R,2,,,1448,,,,,,,,,,,,,,,,,,,,,,8.84,7.84,34.14,34.23,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3443.965867,,,10057797,2022NL5400196,2022,4,28,1,,12,n,54.269,5.67567,,,40,  ,,,,R,2,,,1319,,,,,,,,,,,,,,,,,,,,,,8.58,7.59,34.1,34.29,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,5233.413791,,,10057798,2022NL5400197,2022,4,28,2,,17,n,54.61883,5.61933,,,43,  ,,,,R,2,,,1719,,,,,,,,,,,,,,,,,,,,,,8.48,7.57,34.37,34.47,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3084.288053,,,10057799,2022NL5400198,2022,4,28,3,,10,n,54.6115,5.3155,,,45,  ,,,,R,2,,,908,,,,,,,,,,,,,,,,,,,,,,8.33,7.4,34.4,34.46,,,500,,,,,,,,
HH,I5034 ,2,NL,64T2 ,MRN2 ,3473.634206,,,10057803,2022NL5400202,2022,4,28,9,,12,d,54.64983,4.31267,,,47,  ,,,,R,2,,,1105,,,,,,,,,,,,,,,,,,,,,,8.81,7.19,34.45,34.47,,,500,,,,,,,,
